"TXNAME"	"GENEID"
"15384"	"ENSDART00000109487"	"ENSDARG00000074645"
"15385"	"ENSDART00000023983"	"ENSDARG00000016733"
"15386"	"ENSDART00000180293"	"ENSDARG00000016733"
"15387"	"ENSDART00000112692"	"ENSDARG00000077155"
"15388"	"ENSDART00000097251"	"ENSDARG00000067564"
"15389"	"ENSDART00000097250"	"ENSDARG00000067563"
"15390"	"ENSDART00000163390"	"ENSDARG00000067563"
"15391"	"ENSDART00000166117"	"ENSDARG00000067563"
"15392"	"ENSDART00000167625"	"ENSDARG00000067563"
"15393"	"ENSDART00000191777"	"ENSDARG00000067563"
"15394"	"ENSDART00000145966"	"ENSDARG00000028082"
"15395"	"ENSDART00000016808"	"ENSDARG00000089924"
"15396"	"ENSDART00000097248"	"ENSDARG00000028087"
"15397"	"ENSDART00000178543"	"ENSDARG00000028087"
"15398"	"ENSDART00000011192"	"ENSDARG00000091402"
"15399"	"ENSDART00000170885"	"ENSDARG00000091402"
"15400"	"ENSDART00000183487"	"ENSDARG00000114932"
"15401"	"ENSDART00000108820"	"ENSDARG00000075395"
"15402"	"ENSDART00000149692"	"ENSDARG00000075395"
"15403"	"ENSDART00000158956"	"ENSDARG00000102320"
"15404"	"ENSDART00000159851"	"ENSDARG00000102320"
"15405"	"ENSDART00000028954"	"ENSDARG00000024818"
"15406"	"ENSDART00000082603"	"ENSDARG00000059437"
"15407"	"ENSDART00000187389"	"ENSDARG00000059437"
"15408"	"ENSDART00000128069"	"ENSDARG00000059437"
"15409"	"ENSDART00000124954"	"ENSDARG00000051940"
"15410"	"ENSDART00000034639"	"ENSDARG00000051940"
"15411"	"ENSDART00000127782"	"ENSDARG00000051940"
"15412"	"ENSDART00000097357"	"ENSDARG00000051940"
"15413"	"ENSDART00000185924"	"ENSDARG00000051940"
"15414"	"ENSDART00000188557"	"ENSDARG00000051940"
"15415"	"ENSDART00000191111"	"ENSDARG00000051940"
"15416"	"ENSDART00000179538"	"ENSDARG00000105924"
"15417"	"ENSDART00000190540"	"ENSDARG00000105924"
"15418"	"ENSDART00000108804"	"ENSDARG00000078302"
"15419"	"ENSDART00000174396"	"ENSDARG00000107130"
"15420"	"ENSDART00000187767"	"ENSDARG00000001950"
"15421"	"ENSDART00000013404"	"ENSDARG00000001950"
"15422"	"ENSDART00000011955"	"ENSDARG00000054874"
"15423"	"ENSDART00000124587"	"ENSDARG00000088222"
"15424"	"ENSDART00000112955"	"ENSDARG00000079639"
"15425"	"ENSDART00000082651"	"ENSDARG00000059455"
"15426"	"ENSDART00000158177"	"ENSDARG00000110235"
"15427"	"ENSDART00000127508"	"ENSDARG00000032584"
"15428"	"ENSDART00000044786"	"ENSDARG00000032584"
"15429"	"ENSDART00000027811"	"ENSDARG00000009280"
"15430"	"ENSDART00000149412"	"ENSDARG00000009280"
"15431"	"ENSDART00000007827"	"ENSDARG00000004406"
"15432"	"ENSDART00000050971"	"ENSDARG00000035188"
"15433"	"ENSDART00000037691"	"ENSDARG00000024894"
"15434"	"ENSDART00000114947"	"ENSDARG00000024894"
"15435"	"ENSDART00000006380"	"ENSDARG00000002216"
"15436"	"ENSDART00000164969"	"ENSDARG00000099908"
"15437"	"ENSDART00000172302"	"ENSDARG00000098583"
"15438"	"ENSDART00000029014"	"ENSDARG00000015879"
"15439"	"ENSDART00000191561"	"ENSDARG00000112811"
"15440"	"ENSDART00000188853"	"ENSDARG00000115222"
"15441"	"ENSDART00000184553"	"ENSDARG00000115222"
"15442"	"ENSDART00000082954"	"ENSDARG00000059581"
"15443"	"ENSDART00000082955"	"ENSDARG00000059582"
"15444"	"ENSDART00000122957"	"ENSDARG00000008219"
"15445"	"ENSDART00000162145"	"ENSDARG00000104339"
"15446"	"ENSDART00000172678"	"ENSDARG00000026759"
"15447"	"ENSDART00000152066"	"ENSDARG00000026759"
"15448"	"ENSDART00000151899"	"ENSDARG00000026759"
"15449"	"ENSDART00000034505"	"ENSDARG00000096454"
"15450"	"ENSDART00000151209"	"ENSDARG00000094176"
"15451"	"ENSDART00000185930"	"ENSDARG00000094176"
"15452"	"ENSDART00000161154"	"ENSDARG00000052190"
"15453"	"ENSDART00000097468"	"ENSDARG00000067669"
"15454"	"ENSDART00000193153"	"ENSDARG00000067669"
"15455"	"ENSDART00000182631"	"ENSDARG00000110178"
"15456"	"ENSDART00000053183"	"ENSDARG00000036613"
"15457"	"ENSDART00000168232"	"ENSDARG00000036619"
"15458"	"ENSDART00000123769"	"ENSDARG00000091124"
"15459"	"ENSDART00000191678"	"ENSDARG00000111939"
"15460"	"ENSDART00000073985"	"ENSDARG00000052182"
"15461"	"ENSDART00000190663"	"ENSDARG00000099309"
"15462"	"ENSDART00000171698"	"ENSDARG00000099309"
"15463"	"ENSDART00000163142"	"ENSDARG00000103984"
"15464"	"ENSDART00000193615"	"ENSDARG00000115741"
"15465"	"ENSDART00000171374"	"ENSDARG00000096307"
"15466"	"ENSDART00000151012"	"ENSDARG00000096307"
"15467"	"ENSDART00000151150"	"ENSDARG00000038151"
"15468"	"ENSDART00000151626"	"ENSDARG00000038151"
"15469"	"ENSDART00000151009"	"ENSDARG00000096322"
"15470"	"ENSDART00000166872"	"ENSDARG00000099546"
"15471"	"ENSDART00000191758"	"ENSDARG00000099546"
"15472"	"ENSDART00000150903"	"ENSDARG00000099546"
"15473"	"ENSDART00000157415"	"ENSDARG00000104700"
"15474"	"ENSDART00000113505"	"ENSDARG00000008030"
"15475"	"ENSDART00000109679"	"ENSDARG00000073684"
"15476"	"ENSDART00000187502"	"ENSDARG00000073684"
"15477"	"ENSDART00000187544"	"ENSDARG00000073684"
"15478"	"ENSDART00000191165"	"ENSDARG00000073684"
"15479"	"ENSDART00000153568"	"ENSDARG00000073684"
"15480"	"ENSDART00000114314"	"ENSDARG00000074094"
"15481"	"ENSDART00000148396"	"ENSDARG00000074094"
"15482"	"ENSDART00000193770"	"ENSDARG00000074094"
"15483"	"ENSDART00000073936"	"ENSDARG00000052142"
"15484"	"ENSDART00000156716"	"ENSDARG00000052142"
"15485"	"ENSDART00000155659"	"ENSDARG00000052142"
"15486"	"ENSDART00000157362"	"ENSDARG00000097359"
"15487"	"ENSDART00000153711"	"ENSDARG00000096924"
"15488"	"ENSDART00000156241"	"ENSDARG00000096883"
"15489"	"ENSDART00000165223"	"ENSDARG00000101131"
"15490"	"ENSDART00000157456"	"ENSDARG00000100203"
"15491"	"ENSDART00000194952"	"ENSDARG00000117673"
"15492"	"ENSDART00000194243"	"ENSDARG00000117673"
"15493"	"ENSDART00000194280"	"ENSDARG00000117550"
"15494"	"ENSDART00000194637"	"ENSDARG00000117550"
"15495"	"ENSDART00000194423"	"ENSDARG00000117550"
"15496"	"ENSDART00000181271"	"ENSDARG00000103479"
"15497"	"ENSDART00000183181"	"ENSDARG00000103479"
"15498"	"ENSDART00000183862"	"ENSDARG00000103479"
"15499"	"ENSDART00000186750"	"ENSDARG00000103479"
"15500"	"ENSDART00000191485"	"ENSDARG00000103479"
"15501"	"ENSDART00000171014"	"ENSDARG00000103479"
"15502"	"ENSDART00000187535"	"ENSDARG00000116015"
"15503"	"ENSDART00000168912"	"ENSDARG00000103479"
"15504"	"ENSDART00000161714"	"ENSDARG00000103479"
"15505"	"ENSDART00000151359"	"ENSDARG00000018782"
"15506"	"ENSDART00000187444"	"ENSDARG00000018782"
"15507"	"ENSDART00000187407"	"ENSDARG00000018782"
"15508"	"ENSDART00000191883"	"ENSDARG00000018782"
"15509"	"ENSDART00000133707"	"ENSDARG00000015374"
"15510"	"ENSDART00000130879"	"ENSDARG00000015374"
"15511"	"ENSDART00000132848"	"ENSDARG00000015374"
"15512"	"ENSDART00000160290"	"ENSDARG00000015374"
"15513"	"ENSDART00000134133"	"ENSDARG00000015374"
"15514"	"ENSDART00000151095"	"ENSDARG00000096252"
"15515"	"ENSDART00000011785"	"ENSDARG00000018623"
"15516"	"ENSDART00000109576"	"ENSDARG00000077764"
"15517"	"ENSDART00000151607"	"ENSDARG00000077764"
"15518"	"ENSDART00000172078"	"ENSDARG00000100781"
"15519"	"ENSDART00000013588"	"ENSDARG00000006757"
"15520"	"ENSDART00000065256"	"ENSDARG00000044431"
"15521"	"ENSDART00000170781"	"ENSDARG00000102202"
"15522"	"ENSDART00000041627"	"ENSDARG00000029252"
"15523"	"ENSDART00000184330"	"ENSDARG00000029252"
"15524"	"ENSDART00000019630"	"ENSDARG00000005846"
"15525"	"ENSDART00000185105"	"ENSDARG00000005846"
"15526"	"ENSDART00000178545"	"ENSDARG00000107534"
"15527"	"ENSDART00000003008"	"ENSDARG00000027419"
"15528"	"ENSDART00000122348"	"ENSDARG00000027419"
"15529"	"ENSDART00000140419"	"ENSDARG00000027419"
"15530"	"ENSDART00000179091"	"ENSDARG00000027419"
"15531"	"ENSDART00000185273"	"ENSDARG00000027419"
"15532"	"ENSDART00000138185"	"ENSDARG00000027419"
"15533"	"ENSDART00000013743"	"ENSDARG00000015126"
"15534"	"ENSDART00000159673"	"ENSDARG00000103195"
"15535"	"ENSDART00000154867"	"ENSDARG00000096825"
"15536"	"ENSDART00000159952"	"ENSDARG00000075648"
"15537"	"ENSDART00000087661"	"ENSDARG00000075648"
"15538"	"ENSDART00000105278"	"ENSDARG00000020863"
"15539"	"ENSDART00000111817"	"ENSDARG00000020863"
"15540"	"ENSDART00000187932"	"ENSDARG00000020863"
"15541"	"ENSDART00000130642"	"ENSDARG00000088225"
"15542"	"ENSDART00000191347"	"ENSDARG00000088225"
"15543"	"ENSDART00000170351"	"ENSDARG00000099547"
"15544"	"ENSDART00000159759"	"ENSDARG00000099547"
"15545"	"ENSDART00000192368"	"ENSDARG00000104130"
"15546"	"ENSDART00000168973"	"ENSDARG00000104130"
"15547"	"ENSDART00000181283"	"ENSDARG00000104130"
"15548"	"ENSDART00000122042"	"ENSDARG00000090904"
"15549"	"ENSDART00000025031"	"ENSDARG00000005559"
"15550"	"ENSDART00000092290"	"ENSDARG00000063264"
"15551"	"ENSDART00000186730"	"ENSDARG00000063264"
"15552"	"ENSDART00000151674"	"ENSDARG00000063264"
"15553"	"ENSDART00000183712"	"ENSDARG00000110683"
"15554"	"ENSDART00000194626"	"ENSDARG00000117420"
"15555"	"ENSDART00000190820"	"ENSDARG00000116943"
"15556"	"ENSDART00000182943"	"ENSDARG00000109241"
"15557"	"ENSDART00000129530"	"ENSDARG00000032725"
"15558"	"ENSDART00000156859"	"ENSDARG00000032725"
"15559"	"ENSDART00000156817"	"ENSDARG00000032725"
"15560"	"ENSDART00000157035"	"ENSDARG00000032725"
"15561"	"ENSDART00000154932"	"ENSDARG00000032725"
"15562"	"ENSDART00000140827"	"ENSDARG00000063153"
"15563"	"ENSDART00000065568"	"ENSDARG00000058874"
"15564"	"ENSDART00000163493"	"ENSDARG00000019360"
"15565"	"ENSDART00000143359"	"ENSDARG00000019360"
"15566"	"ENSDART00000011865"	"ENSDARG00000019360"
"15567"	"ENSDART00000146293"	"ENSDARG00000019360"
"15568"	"ENSDART00000135105"	"ENSDARG00000019360"
"15569"	"ENSDART00000132371"	"ENSDARG00000019360"
"15570"	"ENSDART00000150967"	"ENSDARG00000096346"
"15571"	"ENSDART00000151021"	"ENSDARG00000096346"
"15572"	"ENSDART00000065566"	"ENSDARG00000044628"
"15573"	"ENSDART00000138283"	"ENSDARG00000044628"
"15574"	"ENSDART00000189422"	"ENSDARG00000044628"
"15575"	"ENSDART00000151057"	"ENSDARG00000077040"
"15576"	"ENSDART00000181284"	"ENSDARG00000077040"
"15577"	"ENSDART00000151343"	"ENSDARG00000077040"
"15578"	"ENSDART00000166607"	"ENSDARG00000075924"
"15579"	"ENSDART00000111024"	"ENSDARG00000075924"
"15580"	"ENSDART00000119551"	"ENSDARG00000084151"
"15581"	"ENSDART00000151694"	"ENSDARG00000075924"
"15582"	"ENSDART00000065551"	"ENSDARG00000044615"
"15583"	"ENSDART00000151393"	"ENSDARG00000044615"
"15584"	"ENSDART00000179738"	"ENSDARG00000058903"
"15585"	"ENSDART00000151311"	"ENSDARG00000058903"
"15586"	"ENSDART00000081866"	"ENSDARG00000058906"
"15587"	"ENSDART00000083424"	"ENSDARG00000000943"
"15588"	"ENSDART00000125912"	"ENSDARG00000000943"
"15589"	"ENSDART00000049695"	"ENSDARG00000000943"
"15590"	"ENSDART00000136088"	"ENSDARG00000000943"
"15591"	"ENSDART00000177226"	"ENSDARG00000000943"
"15592"	"ENSDART00000065500"	"ENSDARG00000058953"
"15593"	"ENSDART00000049339"	"ENSDARG00000031664"
"15594"	"ENSDART00000043946"	"ENSDARG00000032005"
"15595"	"ENSDART00000162345"	"ENSDARG00000104298"
"15596"	"ENSDART00000053775"	"ENSDARG00000036998"
"15597"	"ENSDART00000169858"	"ENSDARG00000101745"
"15598"	"ENSDART00000148908"	"ENSDARG00000006202"
"15599"	"ENSDART00000150046"	"ENSDARG00000006202"
"15600"	"ENSDART00000014892"	"ENSDARG00000006202"
"15601"	"ENSDART00000148559"	"ENSDARG00000006202"
"15602"	"ENSDART00000149285"	"ENSDARG00000006202"
"15603"	"ENSDART00000057823"	"ENSDARG00000039578"
"15604"	"ENSDART00000150939"	"ENSDARG00000000103"
"15605"	"ENSDART00000151114"	"ENSDARG00000000103"
"15606"	"ENSDART00000187590"	"ENSDARG00000000103"
"15607"	"ENSDART00000151635"	"ENSDARG00000000103"
"15608"	"ENSDART00000112290"	"ENSDARG00000071215"
"15609"	"ENSDART00000152071"	"ENSDARG00000090793"
"15610"	"ENSDART00000151786"	"ENSDARG00000090793"
"15611"	"ENSDART00000151171"	"ENSDARG00000090793"
"15612"	"ENSDART00000011724"	"ENSDARG00000017400"
"15613"	"ENSDART00000192436"	"ENSDARG00000116941"
"15614"	"ENSDART00000146106"	"ENSDARG00000094965"
"15615"	"ENSDART00000193308"	"ENSDARG00000094965"
"15616"	"ENSDART00000147793"	"ENSDARG00000037057"
"15617"	"ENSDART00000183688"	"ENSDARG00000037057"
"15618"	"ENSDART00000134245"	"ENSDARG00000037057"
"15619"	"ENSDART00000189987"	"ENSDARG00000037057"
"15620"	"ENSDART00000151672"	"ENSDARG00000096398"
"15621"	"ENSDART00000032118"	"ENSDARG00000025404"
"15622"	"ENSDART00000110470"	"ENSDARG00000077580"
"15623"	"ENSDART00000193660"	"ENSDARG00000077580"
"15624"	"ENSDART00000161749"	"ENSDARG00000077580"
"15625"	"ENSDART00000193976"	"ENSDARG00000077580"
"15626"	"ENSDART00000105098"	"ENSDARG00000071197"
"15627"	"ENSDART00000151328"	"ENSDARG00000096317"
"15628"	"ENSDART00000151715"	"ENSDARG00000096297"
"15629"	"ENSDART00000117408"	"ENSDARG00000083564"
"15630"	"ENSDART00000083820"	"ENSDARG00000059902"
"15631"	"ENSDART00000151402"	"ENSDARG00000059902"
"15632"	"ENSDART00000162588"	"ENSDARG00000098645"
"15633"	"ENSDART00000151615"	"ENSDARG00000071139"
"15634"	"ENSDART00000151858"	"ENSDARG00000098099"
"15635"	"ENSDART00000168727"	"ENSDARG00000098099"
"15636"	"ENSDART00000183054"	"ENSDARG00000103253"
"15637"	"ENSDART00000157552"	"ENSDARG00000103253"
"15638"	"ENSDART00000171724"	"ENSDARG00000103253"
"15639"	"ENSDART00000165333"	"ENSDARG00000098376"
"15640"	"ENSDART00000150916"	"ENSDARG00000071159"
"15641"	"ENSDART00000150167"	"ENSDARG00000079187"
"15642"	"ENSDART00000115394"	"ENSDARG00000079187"
"15643"	"ENSDART00000064989"	"ENSDARG00000088058"
"15644"	"ENSDART00000188650"	"ENSDARG00000063538"
"15645"	"ENSDART00000162324"	"ENSDARG00000063538"
"15646"	"ENSDART00000151772"	"ENSDARG00000063538"
"15647"	"ENSDART00000161036"	"ENSDARG00000063538"
"15648"	"ENSDART00000022620"	"ENSDARG00000063538"
"15649"	"ENSDART00000122937"	"ENSDARG00000087381"
"15650"	"ENSDART00000064995"	"ENSDARG00000044267"
"15651"	"ENSDART00000108524"	"ENSDARG00000076924"
"15652"	"ENSDART00000149896"	"ENSDARG00000076924"
"15653"	"ENSDART00000151749"	"ENSDARG00000076872"
"15654"	"ENSDART00000150894"	"ENSDARG00000076872"
"15655"	"ENSDART00000045070"	"ENSDARG00000076872"
"15656"	"ENSDART00000151046"	"ENSDARG00000076872"
"15657"	"ENSDART00000151558"	"ENSDARG00000076872"
"15658"	"ENSDART00000064979"	"ENSDARG00000075240"
"15659"	"ENSDART00000005573"	"ENSDARG00000074248"
"15660"	"ENSDART00000151743"	"ENSDARG00000074248"
"15661"	"ENSDART00000151776"	"ENSDARG00000074248"
"15662"	"ENSDART00000019325"	"ENSDARG00000006040"
"15663"	"ENSDART00000065471"	"ENSDARG00000014875"
"15664"	"ENSDART00000151222"	"ENSDARG00000014875"
"15665"	"ENSDART00000151037"	"ENSDARG00000014875"
"15666"	"ENSDART00000151564"	"ENSDARG00000014875"
"15667"	"ENSDART00000151395"	"ENSDARG00000014875"
"15668"	"ENSDART00000151482"	"ENSDARG00000014875"
"15669"	"ENSDART00000018503"	"ENSDARG00000005359"
"15670"	"ENSDART00000149537"	"ENSDARG00000005359"
"15671"	"ENSDART00000150982"	"ENSDARG00000058165"
"15672"	"ENSDART00000150998"	"ENSDARG00000058145"
"15673"	"ENSDART00000162236"	"ENSDARG00000058145"
"15674"	"ENSDART00000151667"	"ENSDARG00000089858"
"15675"	"ENSDART00000151477"	"ENSDARG00000089858"
"15676"	"ENSDART00000186936"	"ENSDARG00000089858"
"15677"	"ENSDART00000151288"	"ENSDARG00000062687"
"15678"	"ENSDART00000187431"	"ENSDARG00000062687"
"15679"	"ENSDART00000192474"	"ENSDARG00000062687"
"15680"	"ENSDART00000184766"	"ENSDARG00000062687"
"15681"	"ENSDART00000188214"	"ENSDARG00000062687"
"15682"	"ENSDART00000190082"	"ENSDARG00000062687"
"15683"	"ENSDART00000151053"	"ENSDARG00000096286"
"15684"	"ENSDART00000090874"	"ENSDARG00000062687"
"15685"	"ENSDART00000151123"	"ENSDARG00000096286"
"15686"	"ENSDART00000151045"	"ENSDARG00000096235"
"15687"	"ENSDART00000151017"	"ENSDARG00000096373"
"15688"	"ENSDART00000118116"	"ENSDARG00000083047"
"15689"	"ENSDART00000041858"	"ENSDARG00000029415"
"15690"	"ENSDART00000151128"	"ENSDARG00000096239"
"15691"	"ENSDART00000151182"	"ENSDARG00000096232"
"15692"	"ENSDART00000179082"	"ENSDARG00000109033"
"15693"	"ENSDART00000065433"	"ENSDARG00000016750"
"15694"	"ENSDART00000189619"	"ENSDARG00000016750"
"15695"	"ENSDART00000186547"	"ENSDARG00000044551"
"15696"	"ENSDART00000193287"	"ENSDARG00000044551"
"15697"	"ENSDART00000065411"	"ENSDARG00000044551"
"15698"	"ENSDART00000132677"	"ENSDARG00000044551"
"15699"	"ENSDART00000137122"	"ENSDARG00000044551"
"15700"	"ENSDART00000151260"	"ENSDARG00000044549"
"15701"	"ENSDART00000114260"	"ENSDARG00000073837"
"15702"	"ENSDART00000151548"	"ENSDARG00000073837"
"15703"	"ENSDART00000151823"	"ENSDARG00000073837"
"15704"	"ENSDART00000029314"	"ENSDARG00000024847"
"15705"	"ENSDART00000186732"	"ENSDARG00000011571"
"15706"	"ENSDART00000151447"	"ENSDARG00000011571"
"15707"	"ENSDART00000151618"	"ENSDARG00000011571"
"15708"	"ENSDART00000112212"	"ENSDARG00000075700"
"15709"	"ENSDART00000178624"	"ENSDARG00000107629"
"15710"	"ENSDART00000151044"	"ENSDARG00000057782"
"15711"	"ENSDART00000109552"	"ENSDARG00000057782"
"15712"	"ENSDART00000178269"	"ENSDARG00000057782"
"15713"	"ENSDART00000181499"	"ENSDARG00000057782"
"15714"	"ENSDART00000188139"	"ENSDARG00000057782"
"15715"	"ENSDART00000190817"	"ENSDARG00000057782"
"15716"	"ENSDART00000151075"	"ENSDARG00000057782"
"15717"	"ENSDART00000128024"	"ENSDARG00000090418"
"15718"	"ENSDART00000156854"	"ENSDARG00000097743"
"15719"	"ENSDART00000155101"	"ENSDARG00000097317"
"15720"	"ENSDART00000192029"	"ENSDARG00000044532"
"15721"	"ENSDART00000065385"	"ENSDARG00000044532"
"15722"	"ENSDART00000090316"	"ENSDARG00000023878"
"15723"	"ENSDART00000149529"	"ENSDARG00000023878"
"15724"	"ENSDART00000171460"	"ENSDARG00000023878"
"15725"	"ENSDART00000149328"	"ENSDARG00000023878"
"15726"	"ENSDART00000156341"	"ENSDARG00000074921"
"15727"	"ENSDART00000090065"	"ENSDARG00000074921"
"15728"	"ENSDART00000080350"	"ENSDARG00000057633"
"15729"	"ENSDART00000149018"	"ENSDARG00000057633"
"15730"	"ENSDART00000013781"	"ENSDARG00000057683"
"15731"	"ENSDART00000155052"	"ENSDARG00000097696"
"15732"	"ENSDART00000154743"	"ENSDARG00000097696"
"15733"	"ENSDART00000154649"	"ENSDARG00000097696"
"15734"	"ENSDART00000104768"	"ENSDARG00000071032"
"15735"	"ENSDART00000149572"	"ENSDARG00000071032"
"15736"	"ENSDART00000091700"	"ENSDARG00000063009"
"15737"	"ENSDART00000157372"	"ENSDARG00000063009"
"15738"	"ENSDART00000104757"	"ENSDARG00000058325"
"15739"	"ENSDART00000165896"	"ENSDARG00000058325"
"15740"	"ENSDART00000172158"	"ENSDARG00000103763"
"15741"	"ENSDART00000128367"	"ENSDARG00000071025"
"15742"	"ENSDART00000138668"	"ENSDARG00000071025"
"15743"	"ENSDART00000109036"	"ENSDARG00000071025"
"15744"	"ENSDART00000104744"	"ENSDARG00000071025"
"15745"	"ENSDART00000190290"	"ENSDARG00000111107"
"15746"	"ENSDART00000036927"	"ENSDARG00000028546"
"15747"	"ENSDART00000182182"	"ENSDARG00000062226"
"15748"	"ENSDART00000185601"	"ENSDARG00000062226"
"15749"	"ENSDART00000089725"	"ENSDARG00000062226"
"15750"	"ENSDART00000038505"	"ENSDARG00000024006"
"15751"	"ENSDART00000032331"	"ENSDARG00000023498"
"15752"	"ENSDART00000104716"	"ENSDARG00000004243"
"15753"	"ENSDART00000055833"	"ENSDARG00000038283"
"15754"	"ENSDART00000153524"	"ENSDARG00000038283"
"15755"	"ENSDART00000104722"	"ENSDARG00000071011"
"15756"	"ENSDART00000154793"	"ENSDARG00000034685"
"15757"	"ENSDART00000182899"	"ENSDARG00000034685"
"15758"	"ENSDART00000043522"	"ENSDARG00000034685"
"15759"	"ENSDART00000122487"	"ENSDARG00000022599"
"15760"	"ENSDART00000135974"	"ENSDARG00000022599"
"15761"	"ENSDART00000136006"	"ENSDARG00000022599"
"15762"	"ENSDART00000009382"	"ENSDARG00000022599"
"15763"	"ENSDART00000155480"	"ENSDARG00000077047"
"15764"	"ENSDART00000109144"	"ENSDARG00000077047"
"15765"	"ENSDART00000116440"	"ENSDARG00000083395"
"15766"	"ENSDART00000129491"	"ENSDARG00000087285"
"15767"	"ENSDART00000149202"	"ENSDARG00000095896"
"15768"	"ENSDART00000149949"	"ENSDARG00000095896"
"15769"	"ENSDART00000087782"	"ENSDARG00000061505"
"15770"	"ENSDART00000063644"	"ENSDARG00000043360"
"15771"	"ENSDART00000063648"	"ENSDARG00000043361"
"15772"	"ENSDART00000186232"	"ENSDARG00000043361"
"15773"	"ENSDART00000155951"	"ENSDARG00000096905"
"15774"	"ENSDART00000128090"	"ENSDARG00000088717"
"15775"	"ENSDART00000154417"	"ENSDARG00000088717"
"15776"	"ENSDART00000155865"	"ENSDARG00000061515"
"15777"	"ENSDART00000176076"	"ENSDARG00000109159"
"15778"	"ENSDART00000127133"	"ENSDARG00000057276"
"15779"	"ENSDART00000128939"	"ENSDARG00000057276"
"15780"	"ENSDART00000154560"	"ENSDARG00000097207"
"15781"	"ENSDART00000158879"	"ENSDARG00000115435"
"15782"	"ENSDART00000155833"	"ENSDARG00000097529"
"15783"	"ENSDART00000156521"	"ENSDARG00000097864"
"15784"	"ENSDART00000015333"	"ENSDARG00000002933"
"15785"	"ENSDART00000170248"	"ENSDARG00000103429"
"15786"	"ENSDART00000040035"	"ENSDARG00000030975"
"15787"	"ENSDART00000109151"	"ENSDARG00000041359"
"15788"	"ENSDART00000114667"	"ENSDARG00000041359"
"15789"	"ENSDART00000126318"	"ENSDARG00000076865"
"15790"	"ENSDART00000155471"	"ENSDARG00000110832"
"15791"	"ENSDART00000155204"	"ENSDARG00000115519"
"15792"	"ENSDART00000154794"	"ENSDARG00000091845"
"15793"	"ENSDART00000154090"	"ENSDARG00000096880"
"15794"	"ENSDART00000155342"	"ENSDARG00000097870"
"15795"	"ENSDART00000156104"	"ENSDARG00000110631"
"15796"	"ENSDART00000185306"	"ENSDARG00000112594"
"15797"	"ENSDART00000155296"	"ENSDARG00000110797"
"15798"	"ENSDART00000154080"	"ENSDARG00000114433"
"15799"	"ENSDART00000154962"	"ENSDARG00000111303"
"15800"	"ENSDART00000179824"	"ENSDARG00000115736"
